display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,"{ ""P2PKH"" : 12417800014420 }",active,19,426482,426643,,unidentified,1471939744,1472039306
3Nxwenay9Z8Lc9JBiywExpnEFiLp6Afp8v,"{ ""P2SH"" : 11943982316727 }",active,63,380650,449938,,unidentified,1445869161,1485351500
1HQ3Go3ggs8pFnXuHVHRytPCq5fGG8Hbhx,"{ ""P2PKH"" : 6937010690994 }",inactive,68,230514,353375,,Silk Road Hacker,1365541416,1429798225
3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r,"{ ""P2SH"" : 5642319222278 }",active,63,446739,448463,,Bitfinex,1483619655,1484563366
38xMwnXgYmnzvbmqz8TFZ1zxnwVcdv1uq4,"{ ""P2SH"" : 4803652356264 }",active,269,424191,449912,,Bitfinex,1470612482,1485335035
18rnfoQgGo1HqvVQaAN4QnxjYE7Sez9eca,"{ ""P2PKH"" : 4709799133500 }",active,167,326759,405003,,bitFlyer,1414147208,1459352952
3Kg7Cmooris7cLErTsijq6qR1FH3cTiK2G,"{ ""P2SH"" : 4507271305162 }",active,20883,335157,446943,,Xapo Bank,1419119432,1483733100
16cou7Ht6WjTzuFyDBnht9hmvXytg6XdVT,"{ ""P2PKH"" : 4499800006000 }",active,3,130794,414481,,Roger Ver,1308072576,1464876567
323ENWgPNZdzsm2d6CzEaPTFrvavn1giv5,"{ ""P2SH"" : 3857446790319 }",active,46,368706,445980,,Xapo Bank,1438897069,1483198708
3R1hBCHURkquAjFUv1eH5u2gXqooJkjg4B,"{ ""P2SH"" : 3740000185304 }",active,30,383867,444603,,Xapo Bank,1447683543,1482420492
3CqBquEFMYY548fNBz8u2MBw3HKprS3Xft,"{ ""P2SH"" : 3541016190325 }",active,34,369164,445980,,Xapo Bank,1439168603,1483198708
32ixB1aXiwgpHGHo27SMRSULajCdc7jq9Q,"{ ""P2SH"" : 3411256211300 }",active,8,427710,430010,,Xapo Bank,1472672353,1473986473
33VMRgxXZWgZGmGnGRZ9AEW8bZs8scMiY1,"{ ""P2SH"" : 3380815053248 }",active,55,369110,445982,,Xapo Bank,1439139396,1483199730
37x6JnDNhbsBw95bvEreB7WHWA74gGR17y,"{ ""P2SH"" : 3363663892353 }",active,39,381890,445981,,Xapo Bank,1446569630,1483199612
3Ap6mixhHLmVtH41YHH94Ut4jBfmqRpzgQ,"{ ""P2SH"" : 3360435485450 }",active,35,369164,445980,,Xapo Bank,1439168603,1483198708
32GxivQN3VKtVEtgsH5uTWfXd5b2LkXyUZ,"{ ""P2SH"" : 3248953072783 }",active,4,351572,433946,,Xapo Bank,1428695545,1476226777
12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,"{ ""P2PKH"" : 3100005972920 }",inactive,42,55632,70071,,unidentified,1273738958,1280014523
1KwA4fS4uVuCNjCtMivE7m5ATbv93UZg8V,"{ ""P2PKH"" : 3013820082399 }",active,14608,324381,447711,,Bitmain,1412752505,1484173861
3HZUwxZbYRef9oEuvSvjgVMyZ227Hur7ng,"{ ""P2SH"" : 2500000130000 }",active,6,341353,426817,,Xapo Bank,1422730526,1472138880
1JsVdtXZHKnuzUihEjCPyRm5EEcxRjWGEh,"{ ""P2PKH"" : 2434999926775 }",active,2,235577,438093,,unidentified,1368240110,1478716744
3KJUJUQS3XwYiiZ9uzVdqJwbnnUjPYLcmy,"{ ""P2SH"" : 2329016645618 }",active,5793,440328,440336,,unidentified,1479978201,1479982822
1Gnhy34EBtz9ftQdGZooGTpVE6E9wL2VZN,"{ ""P2PKH"" : 2174400983903 }",inactive,15,275880,279707,,unidentified,1387473419,1389366499
19G5kkYvjawZiYKhFeh8WmfBN31pdP94Jr,"{ ""P2PKH"" : 2000200000000 }",active,4,445741,449493,,Zhimin Qian & Jian Wen Fraud,1483069607,1485091373
3HyULbPVM739jPVk4i3PKZ4LibhYP1HsLc,"{ ""P2SH"" : 1936092892656 }",active,20716,332005,446625,,Xapo Bank,1417189851,1483554282
31sEM2fEA2WyR2zUNBrrTLNzFZWM9jMVvv,"{ ""P2SH"" : 1450000000000 }",active,8,352496,448014,,F2Pool,1429278366,1484331616
19ere2oJzJh81A5Q64SExDZYz54RvWHqZz,"{ ""P2PKH"" : 1428687993905 }",inactive,39,69804,191997,,unidentified,1279890272,1343930815
12tT4cSjRRsncwwv1YUKnbXuouaMfT5DnN,"{ ""P2PKH"" : 1403387987905 }",inactive,31,212604,288309,,Roger Ver,1355805085,1393601896
3J5KeQSVBUEs3v2vEEkZDBtPLWqLTuZPuD,"{ ""P2SH"" : 1354235956877 }",active,30,326133,448986,,unidentified,1413790779,1484843147
1DSPrX8jMhWaT25u94dfkUcBLsgpavxQpC,"{ ""P2PKH"" : 1299600000000 }",active,26,419566,449508,,unidentified,1467817988,1485096309
155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,"{ ""P2PKH"" : 1256789110226 }",active,1031,340771,447245,,Miner,1422408306,1483910165
336xGpGweq1wtY4kRTuA4w6d7yDkBU9czU,"{ ""P2SH"" : 1252970311448 }",active,278,406125,449919,,Coincheck,1460015538,1485340848
19vWUsLH7G6yQH484r3n1GodLEoLivWHJg,"{ ""P2PKH"" : 1201113041502 }",active,23,223047,411713,,unidentified,1361795891,1463220038
19tuxqhzgwC6B9hhLHDLJkocx8LaaCS56s,"{ ""P2PKH"" : 1200001113908 }",inactive,27,135120,288309,,Roger Ver,1310015916,1393601896
36tgybUDNZrkKjEeiC9qGMZiezw8jZVKqk,"{ ""P2SH"" : 1199884073032 }",active,3,382068,446309,,unidentified,1446669551,1483386872
3HsSR84zReeBt5fTMESWJ2y18pMo5gz2Sq,"{ ""P2SH"" : 1196406952965 }",active,29,434329,448789,,unidentified,1476467018,1484742264
15h6A2a3D31vRviBDdSpvhLtYJq3aePhdW,"{ ""P2PKH"" : 1187772117953 }",inactive,26,228261,345947,,unidentified,1364398457,1425363639
17UUsmejDsjJEtbRcotd289ADp7ZdanH5k,"{ ""P2PKH"" : 1135048494878 }",active,59,213406,399958,,unidentified,1356334122,1456397906
1923qxU74HWWz75LgWTsPE4FT9Zyd6n6bv,"{ ""P2PKH"" : 1133684146675 }",inactive,223,331491,373337,,unidentified,1416876913,1441578278
1L3bHFCgh9kEM1Bc89bRbozGBjfXqkBmkk,"{ ""P2PKH"" : 1111100364506 }",inactive,14,308505,308512,,unidentified,1404063480,1404068846
3FXFshYr97aQUizVEGwdCLNdDihWtqHsT9,"{ ""P2SH"" : 1064040150006 }",active,9,333474,447628,,unidentified,1418074904,1484127670
1FfdcppWbJ7FeQFznsjdLYNXdwMdoiTGSA,"{ ""P2PKH"" : 1034801956206 }",active,62,223645,439260,,unidentified,1362084900,1479330079
3GoKeZbDso3Caowte4u1ABoyuGLeusttVZ,"{ ""P2SH"" : 1000432923836 }",active,3,443638,445595,,unidentified,1481846676,1482982401
35fe2CM2zbMeSfhRjpjW8ikTJcZj8NooFD,"{ ""P2SH"" : 1000000030000 }",active,5,416878,417016,,unidentified,1466266196,1466331552
1Dh4aWYAfZ6VEV3K2vZ7QqfeiGRUzAcaJP,"{ ""P2PKH"" : 1000000000000 }",inactive,5,367804,381958,,unidentified,1438365506,1446610886
33vpLgKtNoHGHMpdwWsjPjyvbVxTVFPDED,"{ ""P2SH"" : 999457059467 }",active,46,326133,449739,,unidentified,1413790779,1485234193
16HC2oNNjmhXgGqf4YYZwSfRK4meVpAGm7,"{ ""P2PKH"" : 942478277861 }",inactive,12,82647,133421,,unidentified,1285700480,1309125700
38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,"{ ""P2SH"" : 929742277180 }",active,23,402670,426528,,Gemini,1457994001,1471964904
3DzzefQVJjuvFQvHUYsVN4XDg2SyREW3wE,"{ ""P2SH"" : 925500000000 }",active,5,385551,406940,,unidentified,1448601716,1460467826
1BmdAcc8Dorn1uNSAMdDxby6ir3Hi44t99,"{ ""P2PKH"" : 875586602448 }",active,1,410944,437161,,unidentified,1462772013,1478161454
1L9e2x2MyX3afBYKQF8KFzScTJp73E3d3Q,"{ ""P2PKH"" : 840200001336 }",active,4,438969,442879,,unidentified,1479179987,1481426085
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106180010 }",inactive,16,49995,85225,,unidentified,1270915355,1287123778
16GLGMipWNt5Fw9pcAbfxjgwdFgaAE2RnX,"{ ""P2PKH"" : 792179961319 }",active,150,416396,417720,,unidentified,1465987232,1466742731
13uraL1Maba7obbhkdB4pjsqMyvqrcTeeD,"{ ""P2PKH"" : 791111160010 }",inactive,27,86036,175887,,unidentified,1287410774,1334586624
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,"{ ""P2SH"" : 749414459545 }",active,32,371387,437818,,Gemini,1440462500,1478561261
1MRK6pgR85mHwLY4YfCfq1XZdupLijxyye,"{ ""P2PKH"" : 723712290000 }",active,13,383259,449863,,unidentified,1447355100,1485304313
16NMRG6jA5J5DzfN1SABpK9fZKUKY2h2Vg,"{ ""P2PKH"" : 715866563029 }",active,118,405190,437161,,unidentified,1459479271,1478161454
3NGyoV1FnfZUMnYCpEZJB47Bu7JWZGc7xq,"{ ""P2SH"" : 711300381835 }",active,17,416347,416528,,unidentified,1465956056,1466060462
3NhjJfDndH6ty3uGNCD3ZmxdREwaQ6CSdk,"{ ""P2SH"" : 700606685549 }",active,8,409287,447967,,unidentified,1461857862,1484304824
1AABnfcJuEtqbEfvZzRkRbuPcHcgdQ13eC,"{ ""P2PKH"" : 692126256000 }",active,12,350397,414193,,unidentified,1427990786,1464695867
3KbWWjumBGLBUWYCeidydxe1uET9QyWoEg,"{ ""P2SH"" : 690085491824 }",active,1997,426782,444899,,unidentified,1472112226,1482598045
16g2TW2hbFoov3DThSRBdnETaS94bFvq5v,"{ ""P2PKH"" : 670000952512 }",active,20,120896,411118,,unidentified,1304101133,1462862122
1Ct9tiH4m8Fmw2xJZjBK15heUhPZPRczRD,"{ ""P2PKH"" : 608701300000 }",active,24,339881,446706,,unidentified,1421837874,1483596721
14KnxEtbGzxQmcHfTegaCyasVzBpKMF951,"{ ""P2PKH"" : 607800150000 }",inactive,9,244403,288309,,Roger Ver,1372773561,1393601896
17Jj4eNGBUEdBJEorViEieZ8W87ELXKgu7,"{ ""P2PKH"" : 603915888732 }",active,18,223246,443998,,unidentified,1361902287,1482067150
36Qe5CnoGRx9nakFD1rdPkfvuWzSk9c6Zw,"{ ""P2SH"" : 600001000000 }",active,4,424018,424027,,unidentified,1470511656,1470515650
1BnkEt2ceoVhnQVrqeAzigcroQ6MVyxFey,"{ ""P2PKH"" : 592836160890 }",inactive,43,227937,348532,,unidentified,1364200450,1426927675
16SgQsyge2ov79B4Ncp6DQfKNSxwE2hzsi,"{ ""P2PKH"" : 590164799192 }",active,898,323334,449954,,Kraken,1412154315,1485359247
16hL9BVUgjATSHPU72MpD4E38JhqxDuFnn,"{ ""P2PKH"" : 559532389433 }",inactive,7,229183,375667,,unidentified,1364846016,1442952189
3MEEA7FKKVxRYBNB3XmXo1BeBDYbeqioUj,"{ ""P2SH"" : 547880850769 }",active,8,383418,446266,,unidentified,1447440215,1483364458
1AfUrCHzjtaErrvJCYxxc6SoGJKLYdCrYn,"{ ""P2PKH"" : 540898081486 }",active,5049,337805,447548,,Kraken,1420570319,1484085911
1K7XZ7mUKXy6o8fGa2DvzDhwY47GwFbsFt,"{ ""P2PKH"" : 534963854850 }",active,393,431620,449657,,unidentified,1474896261,1485178621
1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,"{ ""P2PKH"" : 507500134500 }",inactive,88,286980,329134,,unidentified,1392948292,1415467384
3GUtraLZTDqThJmqFrt7Vhwb2FZt37kXKF,"{ ""P2SH"" : 500195078203 }",active,4,422810,422845,,unidentified,1469835425,1469860272
3JvKL6GBsfD8cyiUKiNdLX3SZ5xMQJPjM6,"{ ""P2SH"" : 500095040586 }",active,3,422634,440158,,unidentified,1469728058,1479872586
1JrQLWXG2PSGe6c8PizfD7ESvuaE8FzbQi,"{ ""P2PKH"" : 494079945232 }",active,1123,369130,447548,,Kraken,1439151457,1484085911
18CkY379YXpox7Gxee7bfKuSu2TV47TGV,"{ ""P2PKH"" : 491500144501 }",active,22,254178,448329,,unidentified,1377443862,1484499250
1La6D1DR7CgbysSubCJD65c5T1FSrRJFjZ,"{ ""P2PKH"" : 489600064501 }",inactive,11,275668,326797,,unidentified,1387388320,1414169109
13Vj9xNqUqTEBtHuELRjdVTktovQm4MAbS,"{ ""P2PKH"" : 488503352766 }",active,4,408152,437731,,Korbit,1461168044,1478506079
1Kr4V5VxD69QG4WMiBHhq1M2NsezccL3ji,"{ ""P2PKH"" : 481585094518 }",active,2464,358279,449954,,Kraken,1432750580,1485359247
1PqeMdCUq8rd7yywbkhoW8oKQZSUEyoddF,"{ ""P2PKH"" : 480000170000 }",inactive,21,166948,303920,,unidentified,1329336792,1401753912
1Ea7HC4vLpUEtpZppYqjMekYVPSpDgdZ7,"{ ""P2PKH"" : 474525344500 }",active,29,178585,449626,,unidentified,1336139389,1485163752
3N2q3NVEvXifbrJGU4gYXiwS9iWdX5FuLF,"{ ""P2SH"" : 462000000000 }",active,231,415066,415077,,unidentified,1465216609,1465224766
33WDB3nsVHH5qafCAriPb8Jmb1e3ptsY4h,"{ ""P2SH"" : 458115082020 }",active,588,429004,438366,,Coinbase,1473439272,1478854733
37Uqmhda2KJ5DtEj6x9pwj3SdWnT7o41zu,"{ ""P2SH"" : 453858034724 }",active,4,389486,449626,,unidentified,1450686401,1485163752
33ihDBitHf1iCyHKRMccXaJbiHNeMHS3fa,"{ ""P2SH"" : 450000000000 }",active,3,338801,442684,,unidentified,1421177241,1481305881
32MKGhKdTqEQZrrtd7iemEETz8bn7CJEaW,"{ ""P2SH"" : 446338461642 }",active,20,405188,449769,,unidentified,1459477611,1485252719
1G9DprXpwhFXPf2TtTFjBuqNvzVwjgcTAE,"{ ""P2PKH"" : 440716046267 }",inactive,4588,323758,387816,,Miner,1412413570,1449811010
17io988B3UVh4qjyZUwf7AZVmnZBdE5QHK,"{ ""P2PKH"" : 437150000000 }",active,4,445955,448329,,unidentified,1483180146,1484499250
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,"{ ""P2PKH"" : 432584064500 }",active,28,105088,427681,,unidentified,1296264678,1472657152
16y8EADr9TwxwWLca3VxU3K4JJAk19fufy,"{ ""P2PKH"" : 427876616087 }",active,720,371392,437458,,unidentified,1440464953,1478349574
1FdjFtrBwf9Jc9fsGN2GtHmG2vs5ZcEuWH,"{ ""P2PKH"" : 415424784752 }",inactive,13,174576,176210,,unidentified,1333750318,1334795325
19a14GZW22rqri82pcCD84BmPQP2BC7Dh9,"{ ""P2PKH"" : 410100164500 }",inactive,11,72512,242877,,unidentified,1281015925,1371954584
1DcdnHDrYosYy1QwQrBhGac6yw7e4BF5u4,"{ ""P2PKH"" : 403459140917 }",active,79,407512,437161,,unidentified,1460789882,1478161454
1E6mijNx2xKzRt6KXiqZncUmybgYN4cn2X,"{ ""P2PKH"" : 400000174500 }",inactive,16,130609,166775,,Roger Ver,1308003900,1329228674
1LLR5c2CamQqiMkpH8UkcWWyV3sLuRmi4B,"{ ""P2PKH"" : 400000000000 }",inactive,9,365293,393893,,unidentified,1436887089,1453132875
337HpdpNmvRWrHpkJza1GssDQ9a1faNcoc,"{ ""P2SH"" : 400000000000 }",active,1,445653,447651,,OKX,1483016531,1484141166
1AoGcQfferzDQn91f5SDB6zJFziZZ1qeKP,"{ ""P2PKH"" : 399999900000 }",active,4,422023,434440,,unidentified,1469322531,1476541634
3LfHhjsTsCD36oKvTZ6RMBsx5YyTWh9Cr5,"{ ""P2SH"" : 390010000000 }",active,14,408417,445134,,unidentified,1461314223,1482717940
1LAbQ5492wSLxRc2jiFgi2ZgoqRgUG8gHa,"{ ""P2PKH"" : 388406770263 }",inactive,29,212139,212150,,unidentified,1355457140,1355464605
1NznGtukoc7Y3bK9VSCJt2B3HfJmJ3oT5Y,"{ ""P2PKH"" : 383432764537 }",inactive,31,242425,267981,,unidentified,1371722038,1383606473
