display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1CbR8da9YPZqXJJKm9ze1GYf67eKAUfXwP,"{ ""P2PKH"" : 7130687200000 }",active,30,195071,249872,,BTC-e,1345593589,1375477433
17UUsmejDsjJEtbRcotd289ADp7ZdanH5k,"{ ""P2PKH"" : 6890654679592 }",active,23,213406,249438,,unidentified,1356334122,1375279982
1GLEtzJ1H2zoGrUA4RMbRJam5UJSdrk6T2,"{ ""P2PKH"" : 5388004310000 }",active,2,219026,219029,,unidentified,1359693053,1359698688
16cou7Ht6WjTzuFyDBnht9hmvXytg6XdVT,"{ ""P2PKH"" : 5300004310001 }",inactive,11,130794,179961,,Roger Ver,1308072576,1336911196
13DRu4fXZ7gr8pykRVKwwStPUnUvfhMXJS,"{ ""P2PKH"" : 4728465537205 }",active,86,202264,244294,,Bitstamp,1349652714,1372711117
1QAHVyRzkmD4j1pU5W89htZ3c6D6E7iWDs,"{ ""P2PKH"" : 4180400300000 }",active,163,188036,238906,,unidentified,1341708500,1370019625
1BqcwhKevdBKeos72b8E32Swjrp4iDVnjP,"{ ""P2PKH"" : 4000031337100 }",active,2,201333,218515,,Silk Road Hacker,1349068165,1359428121
14o7zMMUJkG6De24r3JkJ6USgChq7iWF86,"{ ""P2PKH"" : 3900000000000 }",active,38,242820,249919,,Just-Dice,1371927495,1375500400
1FngtAcZsLfK89MNe7TqzyqVtSype8TiVD,"{ ""P2PKH"" : 3675000976310 }",active,4,133589,245332,,unidentified,1309212951,1373219305
159SCycgn8weAy2XGUEhD6V1RTFni7E3iq,"{ ""P2PKH"" : 3640935932346 }",active,21,229537,248086,,unidentified,1365021473,1374585201
18Hsgq92AUB1PYLU6MUMQXiwdebaDRo9oQ,"{ ""P2PKH"" : 3500204110010 }",active,6,128271,230490,,unidentified,1307070922,1365529258
158mVoizfU3xPxGGchGtnsKSixGs9XTo6v,"{ ""P2PKH"" : 3267518075295 }",active,26,224445,249532,,unidentified,1362529114,1375318543
1314XwNpeYZaVRhs8Y9vsS7KKczKm4qZWV,"{ ""P2PKH"" : 3154900000000 }",active,33,240654,249089,,Bitstamp,1370820331,1375121186
12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,"{ ""P2PKH"" : 3100004210000 }",inactive,7,55632,70071,,unidentified,1273738958,1280014523
1KRj8opQ5y3h2dw8FjnskxuVZ5qtu5Uuid,"{ ""P2PKH"" : 2745299220243 }",active,80,216955,249952,,unidentified,1358474721,1375516484
15h6A2a3D31vRviBDdSpvhLtYJq3aePhdW,"{ ""P2PKH"" : 2740097757730 }",active,17,228261,249636,,unidentified,1364398457,1375368966
1AyczyL16LhwBrJpAoSc8BJAvH4gw4cbcW,"{ ""P2PKH"" : 2631907200000 }",active,22,236255,247574,,unidentified,1368590579,1374333607
1EtBRrw8yaauusCKLnWdTF5oU8PqJPXpn,"{ ""P2PKH"" : 2193203384377 }",active,18,200094,230839,,Winklevoss Capital,1348370392,1365701930
1KrtYDFp4csthUJe5XwGnuTEC4YGwUw2zs,"{ ""P2PKH"" : 2081100000000 }",active,14,200094,230512,,Winklevoss Capital,1348370392,1365540895
1DEpjpftLbsGiCJvJDp2F2quVRnymV8U5Q,"{ ""P2PKH"" : 2000004110011 }",active,7,113271,249865,,unidentified,1299939799,1375474113
1FR8wjotgPmzTx7GmhW3WeXE39rHJbCvLV,"{ ""P2PKH"" : 1704602000000 }",active,26,212617,242112,,unidentified,1355815924,1371529075
1FL488btzV244B5dkCTL6PZruJ9Di7AtT9,"{ ""P2PKH"" : 1692727100000 }",active,18,200094,230512,,Winklevoss Capital,1348370392,1365540895
1DDkM9Tjya1KTiHpMkAuCb7KjyABZnK9Kk,"{ ""P2PKH"" : 1692000000000 }",active,1,226518,249803,,unidentified,1363594227,1375448836
16g2TW2hbFoov3DThSRBdnETaS94bFvq5v,"{ ""P2PKH"" : 1470000976300 }",active,15,120896,230983,,unidentified,1304101133,1365772889
19tuxqhzgwC6B9hhLHDLJkocx8LaaCS56s,"{ ""P2PKH"" : 1450000100000 }",inactive,12,135120,174968,,Roger Ver,1310015916,1333989703
19ere2oJzJh81A5Q64SExDZYz54RvWHqZz,"{ ""P2PKH"" : 1428687000000 }",inactive,23,69804,191997,,unidentified,1279890272,1343930815
1KX8EPDcziwbGaC7oDHDuKE9SfLWMmmbZy,"{ ""P2PKH"" : 1385000000000 }",inactive,13,109344,129884,,unidentified,1298226504,1307736437
1NuDiVDgBx2rx3gwoRJRERkPkSLNksubMK,"{ ""P2PKH"" : 1350405816805 }",active,69,152886,243850,,unidentified,1321059946,1372474831
1AKU6fsr5amt3XAvxaYoCPDe8vkhrfk4WU,"{ ""P2PKH"" : 1257764800000 }",active,8,183358,230048,,unidentified,1339036246,1365299778
1HktZquxWcseRTkkSTPWSVtL2Cfdhus2sj,"{ ""P2PKH"" : 1250000100000 }",active,3,215115,230647,,unidentified,1357305233,1365597705
17Jj4eNGBUEdBJEorViEieZ8W87ELXKgu7,"{ ""P2PKH"" : 1203914901727 }",active,3,223246,223253,,unidentified,1361902287,1361903425
13ZsEsjAGkogoyqMpFXg5xWD2LtaXTZ5Cp,"{ ""P2PKH"" : 1170000478862 }",active,10,242427,249763,,unidentified,1371723731,1375429010
1DgzSGFprGG4CcxdZPHeidSG7TKbgrATYx,"{ ""P2PKH"" : 1144000000000 }",active,19,157769,244857,,unidentified,1324063293,1372997120
15RnLMa6B1gt4jdXgpSQnPaDpq3sqbN9Jz,"{ ""P2PKH"" : 1077100000000 }",active,26,241032,249089,,Bitstamp,1371004768,1375121186
19dQ2xfrK5GEUahG6Cv87XDRK7W6YFnGFx,"{ ""P2PKH"" : 1041756900000 }",inactive,3,94778,111247,,unidentified,1291153216,1299009771
16qBQ6cs4R76gwAF85XF8tdxscz8fGjoJr,"{ ""P2PKH"" : 1000000000000 }",active,1,232952,232958,,unidentified,1366827550,1366828828
18BgWxZRdoCc21tdDPTNuEqREAofBnwG7M,"{ ""P2PKH"" : 1000000000000 }",active,1,232952,232958,,unidentified,1366827550,1366828828
1NN2bPz6gLYx7cquCscw918npUVBdD9Lmu,"{ ""P2PKH"" : 1000000000000 }",active,1,232952,232958,,unidentified,1366827550,1366828828
1JSgv2m1uQSBJ5vpfR9dMiGBC9ZuUnAmmq,"{ ""P2PKH"" : 964532880800 }",active,1,232941,246890,,unidentified,1366823833,1373996152
16HC2oNNjmhXgGqf4YYZwSfRK4meVpAGm7,"{ ""P2PKH"" : 942478107850 }",inactive,1,82647,133421,,unidentified,1285700480,1309125700
1Lu6j7umY8qVqvZzdojDBhHBAAyfcDUfGE,"{ ""P2PKH"" : 936119629860 }",active,7,203472,249219,,unidentified,1350350248,1375180679
16Huqhis9zm18CjB3vD41p8posa9RVTDiP,"{ ""P2PKH"" : 889200000000 }",active,1,249580,249933,,unidentified,1375343520,1375507225
12HUyZeNFqk4db2EM7GY5e6homTVTpPd7Z,"{ ""P2PKH"" : 875000000000 }",active,52,235101,248116,,unidentified,1367993293,1374607053
17Kv5tVFrJFL86bEaMgFgXWTdfnjci5Fb9,"{ ""P2PKH"" : 800000000000 }",active,7,230505,230844,,Winklevoss Capital,1365536382,1365705467
16G4BBCxEDNDA867xEvTBzkxEcSNC8WpfR,"{ ""P2PKH"" : 800000000000 }",active,3,234379,234408,,unidentified,1367613029,1367630186
1BPpZwR9bRexQC3NVxPbfvEqxzzNznh86y,"{ ""P2PKH"" : 798605460452 }",active,30,218587,249844,,unidentified,1359469793,1375462353
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106000000 }",inactive,5,49995,85225,,unidentified,1270915355,1287123778
13uraL1Maba7obbhkdB4pjsqMyvqrcTeeD,"{ ""P2PKH"" : 791111000000 }",inactive,18,86036,175887,,unidentified,1287410774,1334586624
13Mu4HhLD4YWPbji62HPLj3p1S54ZVzkvT,"{ ""P2PKH"" : 777777777777 }",active,1,226976,227206,,unidentified,1363803236,1363893039
1e6AzmPF35S3JTE8QMXD3k7oczJ7QgCSa,"{ ""P2PKH"" : 765910000000 }",inactive,3,108564,170109,,unidentified,1297896017,1331166515
1DUASqrHJ5xHVhL8F8wgXBxEc1BpnecHka,"{ ""P2PKH"" : 756670000000 }",active,43,207970,240898,,unidentified,1352940485,1370945097
1GzgKKGv8wJnmABD9wm96MWcHTRKzSDU7i,"{ ""P2PKH"" : 750200000000 }",active,10,230954,248434,,unidentified,1365760714,1374790107
15MoU3guLtmvCginTt4ieP3W2YXaK9U2Yn,"{ ""P2PKH"" : 720049500000 }",active,8,227874,248335,,Owen Gunden,1364163189,1374727905
1ovYFPS1HiGFMQVTB3vuWtnEpGvRxZ6H7,"{ ""P2PKH"" : 694427429500 }",active,4,221479,221758,,unidentified,1361018674,1361147830
1MbcZkfjkWdEEeC9r5pq5XRBDRcKUCsg9h,"{ ""P2PKH"" : 640000000000 }",inactive,1,67043,97395,,unidentified,1279086664,1292272539
1CiJsxKjmoMoV2jYn7UMMAZQFUeTskitUs,"{ ""P2PKH"" : 611232718900 }",active,10,207957,230882,,unidentified,1352933182,1365724715
1GtcBLnnwhKH3bi4mngrm4ndY1QpyBdCSa,"{ ""P2PKH"" : 599999950000 }",active,7,211668,243112,,unidentified,1355156018,1372087832
1EPusRg8omvrZ2Zf6438PxmGyhQgDnw17Q,"{ ""P2PKH"" : 598000000000 }",active,12,230810,248957,,unidentified,1365686367,1375054364
1M1RdciqSA93SAtPHbXXoLU7FfmiAKRrRZ,"{ ""P2PKH"" : 589780102535 }",active,19,173203,230204,,unidentified,1332901406,1365381677
16NihLRH1R1LgEuoZYR1w6P8vMB5THPbbi,"{ ""P2PKH"" : 588800000000 }",active,6,246353,246430,,unidentified,1373719428,1373757669
13GY9YTezg89E1PJFCQDxTwyivSyrxJwy4,"{ ""P2PKH"" : 538799950000 }",active,5,224782,244820,,unidentified,1362714858,1372984101
1NSjdZCCfJ2x4WuSQQ2J9KHbzmV8J6ZzEV,"{ ""P2PKH"" : 528500000000 }",active,31,240724,248700,,Bitstamp,1370853065,1374924622
1GuiLdi6jfgyyrA4LMtWtm5VBetcmkmwxE,"{ ""P2PKH"" : 525500000000 }",active,15,228640,247874,,Miner,1364588622,1374469798
1Lfxir2isFdAQRCDZmQMXbM1P2kKujcn1Z,"{ ""P2PKH"" : 502000000000 }",active,1,210235,244791,,unidentified,1354240415,1372967856
16sBnXUx3QbeXWJryWxL5WY8narZS1Sh7C,"{ ""P2PKH"" : 500100000000 }",active,2,233719,237859,,unidentified,1367228994,1369488487
1NknGQ6HrUep43UwsbpwNiKurYPL1AS12e,"{ ""P2PKH"" : 500084520445 }",active,20,189733,219968,,unidentified,1342660398,1360194018
186L9yYq1TNFzjUM4bUhUTfg2eXhYeDT6j,"{ ""P2PKH"" : 500000100000 }",active,3,237829,237830,,unidentified,1369474816,1369476358
1B1wPLyrJ831sg1D8hnZLBG7SejXbqMMrH,"{ ""P2PKH"" : 500000000000 }",active,100,65615,234721,,unidentified,1278910182,1367798656
19XZS4EKsFEg2RL3sE5kUiLmUYRz4vWGxY,"{ ""P2PKH"" : 500000000000 }",inactive,1,129894,129946,,unidentified,1307742156,1307765462
12mS3W2yr6TSFhf5juS9ikR5B1BFrrQ9sH,"{ ""P2PKH"" : 500000000000 }",active,1,165610,238388,,unidentified,1328523645,1369764253
17FXxwQ7v35a3nZgKUw5MzoFdB75rxYDrs,"{ ""P2PKH"" : 500000000000 }",active,1,189322,237845,,unidentified,1342437358,1369482894
171jS9dnJXXqkZET2gpwcAwAB1WwpGdkeT,"{ ""P2PKH"" : 500000000000 }",inactive,1,191511,191518,,unidentified,1343641803,1343645090
1JuJyEYrZ29NNXX63YbvEAqMs7DGqLDqxF,"{ ""P2PKH"" : 500000000000 }",active,1,201369,237838,,unidentified,1349090002,1369479785
17LwHmqMBVEBUpA6LehuMZDoBgWmfJ47a7,"{ ""P2PKH"" : 500000000000 }",active,1,224354,237850,,unidentified,1362474088,1369486039
17D8CZY3eZL9BVYUP5vS6DHWqMwAa7qbA7,"{ ""P2PKH"" : 500000000000 }",active,1,230277,237858,,unidentified,1365417267,1369488397
1Ne1pNaRmMbawifhiW3JsmeAifD9MEjkLK,"{ ""P2PKH"" : 500000000000 }",active,1,233723,237724,,unidentified,1367231451,1369420043
1GeuBH2tXQTjRo5wGK4VuLXHrkMUysc35g,"{ ""P2PKH"" : 495000000000 }",active,5,201703,249480,,unidentified,1349294704,1375297502
1GopNcNZfSnSGZQotU9uC8b1KKHMBePAjH,"{ ""P2PKH"" : 485300000000 }",active,3,129101,230527,,unidentified,1307400289,1365548095
1BnkEt2ceoVhnQVrqeAzigcroQ6MVyxFey,"{ ""P2PKH"" : 484122460128 }",active,6,227937,249437,,unidentified,1364200450,1375278908
16yTynjmSe5bsRGykDaaCL5bm2pxiEfcqP,"{ ""P2PKH"" : 480906297738 }",active,24,217541,249330,,unidentified,1358845046,1375225476
1AYNsVUbZ6G29UPuB7ws1pnZztqJVTrSda,"{ ""P2PKH"" : 470000000000 }",active,5,231574,232063,,unidentified,1366083406,1366351485
1NFGV5YUBDMgigyZSBEtDAGnfqGumMCzJi,"{ ""P2PKH"" : 459090192097 }",active,8,238407,238499,,unidentified,1369774406,1369821084
1DwvaUFh8Aqb1uxeMGTmawDrAEQzK8AYod,"{ ""P2PKH"" : 453291030000 }",active,11,231144,236102,,unidentified,1365859261,1368502580
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,"{ ""P2PKH"" : 447585000000 }",inactive,24,105088,159104,,unidentified,1296264678,1324844918
1PGU6XBx3o1GZBRGsSeJ43LuGCsJKhQGBH,"{ ""P2PKH"" : 447000000000 }",active,31,240745,249089,,Bitstamp,1370863234,1375121186
13S2QQ5psyZpK6ZbVVc2Kj2Gz9qmZsgu6C,"{ ""P2PKH"" : 435200000000 }",active,28,240733,249829,,Bitstamp,1370858476,1375455867
1CLxmHRhoi9VpSj5QihqPEdbhLL8E1oeUZ,"{ ""P2PKH"" : 427207000000 }",active,17,215986,216757,,unidentified,1357816648,1358335598
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,"{ ""P2PKH"" : 423064167000 }",active,120,228269,249914,,unidentified,1364408080,1375497786
1FirScAutXq2aV63VobToVrds24xUozvPh,"{ ""P2PKH"" : 419300000000 }",active,29,240648,247976,,Bitstamp,1370818476,1374520225
1PemyGsGeWaFzaR6TChY5ubQp5SFpPqqT9,"{ ""P2PKH"" : 417268474028 }",active,830,202462,249064,,unidentified,1349757149,1375109613
1FdjFtrBwf9Jc9fsGN2GtHmG2vs5ZcEuWH,"{ ""P2PKH"" : 415424620252 }",inactive,5,174576,176210,,unidentified,1333750318,1334795325
19a14GZW22rqri82pcCD84BmPQP2BC7Dh9,"{ ""P2PKH"" : 410100000000 }",active,3,72512,242877,,unidentified,1281015925,1371954584
1PCSCj3XUmfv1dt4nUEn6EQVTFvRuiKTG4,"{ ""P2PKH"" : 407759972308 }",active,6,223105,248381,,unidentified,1361821609,1374761886
1WKF5Jkx13CLhLxckC2KfCPwHajqdGrD2,"{ ""P2PKH"" : 402945032503 }",active,3,238380,241594,,unidentified,1369758515,1371260929
1E6mijNx2xKzRt6KXiqZncUmybgYN4cn2X,"{ ""P2PKH"" : 400000000000 }",inactive,7,130609,166775,,Roger Ver,1308003900,1329228674
1HEcFSf9zWJPUbsAcKWzThdh76USo6KCy2,"{ ""P2PKH"" : 400000000000 }",active,2,191208,249076,,unidentified,1343482499,1375116158
1Co6UHJmGHevWEHAPraSPRVkfGgG46EHwe,"{ ""P2PKH"" : 399764133459 }",active,26,180637,249078,,unidentified,1337358384,1375117095
1JqjoFF8QZwidrTbfnihGHDeu16pbLia1q,"{ ""P2PKH"" : 392985105910 }",active,87,217491,248169,,unidentified,1358817724,1374639733
17UkyCshhw31G2bx7pCAHjDG7irnD2MmMB,"{ ""P2PKH"" : 392931309604 }",active,1965,180696,242516,,unidentified,1337391630,1371776084
13owoMTdBiRp9k7spBce7yKfryYdvXexFn,"{ ""P2PKH"" : 391800000000 }",active,1,190384,239356,,unidentified,1343053035,1370212120
