display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
3A1KUd5H4hBEHk4bZB4C3hGgvuXuVX7p7t,"{ ""P2SH"" : 16778480610667 }",active,32,339798,347312,,unidentified,1421781478,1426172522
3Kg7Cmooris7cLErTsijq6qR1FH3cTiK2G,"{ ""P2SH"" : 15799704020000 }",active,6,335606,336662,,Xapo Bank,1419380506,1419960415
39coweGgC8CPZ6hYL1BBEfc1zqbSfHsprW,"{ ""P2SH"" : 11500000800005 }",active,12,332745,332884,,Bitfinex,1417640319,1417724020
3Q9ovFSZ77r4UPfDNdCyJqaQznmzxWxDGU,"{ ""P2SH"" : 6829999973004 }",active,26,321362,344204,,Bitfinex,1411051825,1424345931
16cou7Ht6WjTzuFyDBnht9hmvXytg6XdVT,"{ ""P2PKH"" : 5100005640297 }",active,41,130794,318376,,Roger Ver,1308072576,1409461602
12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,"{ ""P2PKH"" : 3100005171120 }",inactive,29,55632,70071,,unidentified,1273738958,1280014523
3HyULbPVM739jPVk4i3PKZ4LibhYP1HsLc,"{ ""P2SH"" : 2962431831084 }",active,3,332005,338090,,Xapo Bank,1417189851,1420742505
3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,"{ ""P2SH"" : 2337799581004 }",active,9,326133,349941,,unidentified,1413790779,1427719866
1Gnhy34EBtz9ftQdGZooGTpVE6E9wL2VZN,"{ ""P2PKH"" : 2174400850403 }",inactive,10,275880,279707,,unidentified,1387473419,1389366499
12fZ2HxkLjG9zn1u44XYsFFYKHM4A2zCea,"{ ""P2PKH"" : 2084417123407 }",active,16,100714,307547,,unidentified,1293985498,1403607527
39ngTt6DWQRUbzjmx6ucxz7pPvQcm52CL3,"{ ""P2SH"" : 2016305981884 }",active,146,321365,349911,,Bitfinex,1411052922,1427702996
33vpLgKtNoHGHMpdwWsjPjyvbVxTVFPDED,"{ ""P2SH"" : 1930008911004 }",active,8,326133,348565,,unidentified,1413790779,1426944410
