display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,"{ ""P2SH"" : 25259723718320 }",active,279,546288,720638,None,Binance,1539867558,1643310087
bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,"{ ""P2WSH"" : 16800998765839 }",active,19,590368,709381,3-of-5 multisig,Bitfinex,1565949629,1636724440
1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd,"{ ""P2PKH"" : 13264278227232 }",active,73,740790,746985,,Robinhood,1655227863,1659042788
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,"{ ""P2SH"" : 10126600002858 }",active,3,549926,740984,None,Binance,1542118262,1655336851
37XuVSEpWW4trkfmvWzegTHQt7BdktSKUs,"{ ""P2SH"" : 9450534217949 }",inactive,132,593468,689591,None,unidentified,1567740605,1625371814
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,"{ ""P2SH"" : 6496912878775 }",active,184,371387,749867,,Gemini,1440462500,1660762788
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,"{ ""P2WSH"" : 5429999932300 }",active,2,704522,746052,3-of-5 multisig,Bitfinex,1633955955,1658510755
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,"{ ""P2WPKH"" : 5041533529021 }",active,3127,704052,750000,,Binance,1633677284,1660845772
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,"{ ""P2SH"" : 3723931841825 }",active,351,597333,749944,,Coincheck,1569899370,1660814021
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,"{ ""P2SH"" : 3562500841400 }",active,17,548485,747522,None,Bitfinex,1541189684,1659377315
38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,"{ ""P2SH"" : 3406698117247 }",active,81,402670,741151,,Gemini,1457994001,1655466346
bc1qcdeadk07jkthules0yw9u9ue9pklvr608ez94jgwcf7h2ldzcg6qwxp9er,"{ ""P2WSH"" : 3254242757000 }",active,2,740861,746052,,Bitfinex,1655274354,1658510755
12XqeqZRVkBDgmPLVY4ZC6Y4ruUUEug8Fx,"{ ""P2PKH"" : 3232099999210 }",active,16,661177,733173,,unidentified,1607864508,1650717664
bc1qx9t2l3pyny2spqpqlye8svce70nppwtaxwdrp4,"{ ""P2WPKH"" : 3164338362943 }",inactive,4723,630028,639966,,Binance Pool,1589245063,1595213609
bc1q4jchcr7nla277su5lpjzttxp3xg5j8wds5lcwg,"{ ""P2WPKH"" : 3124707551653 }",active,3,644583,749994,,Genesis Trading,1597944466,1660843053
12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,"{ ""P2PKH"" : 3100007103333 }",inactive,136,55632,70071,,unidentified,1273738958,1280014523
bc1qjysjfd9t9aspttpjqzv68k0ydpe7pvyd5vlyn37868473lell5tqkz456m,"{ ""P2WSH"" : 2984214877582 }",active,47,711087,736719,,Bybit,1637738581,1652757902
