display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1NJWs6g6hQsgxqtpRxXLhZJwHYhH2P2bvx,"{ ""P2PKH"" : 4000000000000 }",active,1,83237,95890,,unidentified,1286053625,1291613993
17CJvRrNdqSPN3Zs2dWfNY6GoCiMRfNG2T,"{ ""P2PKH"" : 3303500000000 }",active,6,56457,93376,,unidentified,1274282516,1290485937
1s4pPJap3eCRLdgxwSKTW5gxeuXZKrRT4,"{ ""P2PKH"" : 3142407000000 }",active,1,90326,94734,,unidentified,1289177914,1291130356
199QiJj1miojVSAop7gpAamscHd77r12ET,"{ ""P2PKH"" : 3133845000000 }",active,9,39323,85432,,unidentified,1265742867,1287218183
12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,"{ ""P2PKH"" : 3100000000000 }",active,4,55632,70071,,unidentified,1273738958,1280014523
15oCtt4tujaUQr1JicBqePsTg5Mz7AN3Ma,"{ ""P2PKH"" : 2999000000000 }",active,6,81219,93830,,unidentified,1285125088,1290723006
1GdVp8gMW2MjK3L8gNWXLR8uRNFfB4Qex3,"{ ""P2PKH"" : 2320000000000 }",active,1,86761,90408,,unidentified,1287669866,1289204372
19k8nToWwMGuF4HkNpzgoVAYk4viBnEs5D,"{ ""P2PKH"" : 2260600000000 }",active,13,36286,99716,,unidentified,1264424136,1293480703
1K1MjKdRsj4T3Tdr7DXdPJCYuUPw8US72f,"{ ""P2PKH"" : 1985714000000 }",active,16,79556,84757,,unidentified,1284412327,1286911108
1B1wPLyrJ831sg1D8hnZLBG7SejXbqMMrH,"{ ""P2PKH"" : 1940000000000 }",active,388,65615,83542,,unidentified,1278910182,1286251328
1Cp18yeabUg14CNp2HGwKisDoixiGgzmeT,"{ ""P2PKH"" : 1880000000000 }",active,8,39249,98947,,unidentified,1265710807,1293045375
19n1JqKDnoqcc34HA3fdgzNxczic6Hu5Pi,"{ ""P2PKH"" : 1621779000000 }",active,4,38330,85432,,unidentified,1265330842,1287218183
1P8tkiZvGrXWvEDs98ZpshyNbudcHZCzSD,"{ ""P2PKH"" : 1570000000000 }",active,7,83299,93126,,unidentified,1286095740,1290349048
1Cq37WXRrYTy3wh9swEcDoRHgdrvDL2Wrc,"{ ""P2PKH"" : 1460000000000 }",active,2,97370,97688,,unidentified,1292255902,1292418857
18sFHF3eD25uSRrASfoPBKBaTHjk3N1cWc,"{ ""P2PKH"" : 1300000000000 }",active,1,65381,83504,,theymos,1278810441,1286219653
18CuCQzQ1PVVX81nK6QeRZi5PRrtcafAb8,"{ ""P2PKH"" : 1235002000000 }",active,13,90251,93774,,unidentified,1289151076,1290705492
1HYGzEjtQsmrhBAf19nd9eNvcz34RAzhRc,"{ ""P2PKH"" : 1130000000000 }",active,1,53868,73534,,unidentified,1272666154,1281504175
1PCUVVwKJXQNY357WvKCAbZefLyZbwdb4y,"{ ""P2PKH"" : 1125004000000 }",active,6,94196,98448,,unidentified,1290892456,1292796272
141tFf7wKP8MpC48TYoWi7MeQcQVxFJ9LT,"{ ""P2PKH"" : 1100000000000 }",active,5,81518,96703,,unidentified,1285256394,1291907963
19vcWM6EEbQHVdN2W8NXv9ySgsPjbZ6gU3,"{ ""P2PKH"" : 1000000000000 }",active,1,58070,71062,,unidentified,1274985292,1280454307
1BsRzg8hTfKXbywbXuaGbzHSsYtcwwXVtZ,"{ ""P2PKH"" : 1000000000000 }",active,2,97568,97580,,unidentified,1292362376,1292370380
1ETcR4GvfRENL4Q3V1GLBzpJ7j2dNbRyuC,"{ ""P2PKH"" : 1000000000000 }",active,1,90520,98287,,unidentified,1289239251,1292725309
1LUPDXYf9XD9Ee1AqCuM3gZCA3ZMKgTcgw,"{ ""P2PKH"" : 1000000000000 }",active,1,83228,83240,,unidentified,1286044229,1286054478
1U1jTCGkQYRaDVStZdDHMFWUMoSJi4HSc,"{ ""P2PKH"" : 942365905919 }",active,16,38353,99868,,Miner,1265341072,1293558292
1Jfz35JognNZRLAKbp8BnCuUWMmExQotf7,"{ ""P2PKH"" : 900000000000 }",active,1,98584,99302,,unidentified,1292869674,1293257224
1MFA2FzeHgNRY5dGGiQtPxJx3LEKBit7UP,"{ ""P2PKH"" : 891010000000 }",active,165,72950,77397,,unidentified,1281245164,1283273512
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106000000 }",active,5,49995,85225,,unidentified,1270915355,1287123778
1Np76jjwkXE5eEyYPrPrpYde1qnfZkC3CX,"{ ""P2PKH"" : 753000000000 }",active,12,65624,85196,,unidentified,1278912185,1287114779
18ShHDufPcxfNZr4rArogTUCF2GmkJiSCV,"{ ""P2PKH"" : 737200000000 }",active,1,69615,70118,,unidentified,1279805381,1280033796
1FjSGe2yeJhbFbygCcNiNsq4wgz7TyyNjN,"{ ""P2PKH"" : 674263000000 }",active,4,81288,90724,,unidentified,1285156130,1289307064
1LgsbKRKTcw7gYohUwntSUh6rtEWShxSH8,"{ ""P2PKH"" : 670014000000 }",active,135,69389,99852,,unidentified,1279703583,1293551627
1HAJRJQQwnjSXco31bppN27tueMoVPVFNe,"{ ""P2PKH"" : 660000000000 }",active,7,66024,69151,,unidentified,1278959505,1279592912
1MbcZkfjkWdEEeC9r5pq5XRBDRcKUCsg9h,"{ ""P2PKH"" : 640000000000 }",active,1,67043,97395,,unidentified,1279086664,1292272539
1GNyLtivKQrL32S31WswWKVhSvUugGoq9S,"{ ""P2PKH"" : 606274000000 }",active,3,40094,40758,,unidentified,1266097201,1266390818
19p9H8VoMKdDSTeQLKhK1KzvemYKmBJxvi,"{ ""P2PKH"" : 605000000000 }",active,2,63740,79556,,unidentified,1278014721,1284412327
1AAe9AdkKcffFyrF7zPQYS3XDcRws8c3qk,"{ ""P2PKH"" : 600000000000 }",active,1,57257,57770,,Miner,1274637936,1274854756
15J5MZxBkbo88hfHbY96UEDdWWtTJKTBgj,"{ ""P2PKH"" : 590000000000 }",inactive,3,29129,29431,,unidentified,1260329610,1260576915
1DYckEHrV5F9rwCTrSZ7HiZYKXjPMephMS,"{ ""P2PKH"" : 585000000000 }",active,1,93637,95384,,unidentified,1290626529,1291425397
1KCNLT1tnsNZsrfddUA7VrqmytLfyjTToY,"{ ""P2PKH"" : 520000000000 }",active,6,87348,91385,,unidentified,1287959583,1289599937
19g4fxfWwm8Fyj7qfVvm5mHuo8vDcAbHcw,"{ ""P2PKH"" : 500000000000 }",active,2,40587,95567,,unidentified,1266319594,1291494483
1EtRQi6LWKBYhhqZ4uZYnAMMw6jigFrS1t,"{ ""P2PKH"" : 499900000000 }",active,10,78732,81569,,unidentified,1283979915,1285276087
